Original File Name,Anonymized File Name,UUID
B250.txt,B250_anonymized.txt,5a327dd9-56b5-4944-b2d6-ad568f7a328e
B1419.txt,B1419_anonymized.txt,58d4fe15-954f-4f00-83cd-d3be68ebe695
B1571.txt,B1571_anonymized.txt,003aa201-7ed8-45e7-83e0-83e986bf858a
B1440.txt,B1440_anonymized.txt,c92b679e-076a-4ef1-84c9-09610c391316
B244.txt,B244_anonymized.txt,af77a589-61ff-44ea-9faf-a16188582fc6
B1083.txt,B1083_anonymized.txt,4cf927d9-a3c5-41c9-ac3b-a4148fd504cf
B1355.txt,B1355_anonymized.txt,24964ef8-3fd9-458e-9e7a-9a3b260f84ea
B192.txt,B192_anonymized.txt,d980926f-b77d-4af9-9598-5d2e110d8a8f
B1183.txt,B1183_anonymized.txt,a03122a7-ca80-46aa-903a-70eda5df9882
B1442.txt,B1442_anonymized.txt,fbf90c21-cfef-4531-93a9-3bd6f207e8f9
B822.txt,B822_anonymized.txt,382eb11f-8878-459e-8121-f5e8bf597883
B1433.txt,B1433_anonymized.txt,2785b30b-b0ee-4b41-9427-ce5cf30e432f
B1067.txt,B1067_anonymized.txt,f49640a2-c0e9-40ab-b7f4-d5723adbf31a
B408.txt,B408_anonymized.txt,a9daa196-d63a-4753-9031-e0fcc964fb05
B693.txt,B693_anonymized.txt,97403128-06cc-4343-8d6b-c264108fc898
B1413.txt,B1413_anonymized.txt,ed7d7c06-2771-4b2b-8d9b-734d6e086698
B373.txt,B373_anonymized.txt,5d1acea3-7275-46db-8af7-d68f2795629e
B1514.txt,B1514_anonymized.txt,c93c2966-0793-4079-8cc8-152b47b02ccc
B1221.txt,B1221_anonymized.txt,a36de9ce-3e1b-410f-a68a-040252d007ee
B1515.txt,B1515_anonymized.txt,f5f7671a-0b26-4704-a87b-958caee1ca12
B023.txt,B023_anonymized.txt,f27677a1-3d8a-4b2e-86bc-6151b2576e6c
B452.txt,B452_anonymized.txt,c403906b-7add-4856-9e6e-70ecc36784bd
B773.txt,B773_anonymized.txt,a26d7750-a2d5-44a0-aa5d-30a4e34845b2
B1210.txt,B1210_anonymized.txt,05f91b30-60c2-4e6d-bbb7-21e5cf12a9b1
B763.txt,B763_anonymized.txt,94d35c43-825a-49d4-9dd2-4e082263eb4c
B1239.txt,B1239_anonymized.txt,67d0ac18-928c-435d-b5f6-b24faf6c5c83
B203.txt,B203_anonymized.txt,f968aa8b-52a5-4162-b6ab-19ee10bef0f2
B811.txt,B811_anonymized.txt,2b075e63-ae6f-40d9-b39b-1ac7c7564031
B729.txt,B729_anonymized.txt,79f99a37-76f9-4fab-b038-24abe90291df
B1264.txt,B1264_anonymized.txt,c8be92b6-bdf9-4ae5-8fa4-6eaa7a59dadf
B1266.txt,B1266_anonymized.txt,ddb38778-64bc-4865-b040-242f30085f71
B058.txt,B058_anonymized.txt,917a8e55-163b-4663-a7f7-2e072498188b
